timestamp,ciudad,pais,temperatura_actual,sensacion_termica,temperatura_minima,temperatura_maxima,presion,humedad,descripcion_clima,estado_clima,velocidad_viento,direccion_viento,nubosidad,visibilidad,latitud,longitud
2025-08-03 21:45:02,Dublin,IE,16.42,16.36,15.33,17.53,1010,86,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:46:02,Dublin,IE,16.91,16.98,15.49,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:47:02,Dublin,IE,16.91,16.98,15.49,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:48:02,Dublin,IE,16.91,16.98,15.49,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:49:02,Dublin,IE,16.91,16.98,15.49,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:50:02,Dublin,IE,16.91,16.98,15.49,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:51:02,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:52:02,Dublin,IE,16.91,16.98,15.49,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:53:02,Dublin,IE,16.91,16.98,15.49,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:54:02,Dublin,IE,16.91,16.98,15.49,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:55:02,Dublin,IE,16.91,16.98,15.49,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:56:02,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:56:59,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:57:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:57:01,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:58:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 21:59:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:00:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:01:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:02:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:03:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:03:59,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:04:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:04:01,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:04:59,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:05:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:05:01,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:05:59,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:06:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:06:01,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:06:59,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:07:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:07:01,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:07:59,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:08:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:08:01,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:09:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:09:59,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:10:00,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:10:01,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:10:59,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:11:00,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:11:00,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:12:00,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:13:02,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:14:02,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:15:02,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:15:59,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:16:00,Dublin,IE,16.91,16.98,15.33,17.53,1010,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:16:01,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:17:02,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:18:02,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:19:02,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:20:01,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:21:02,Dublin,IE,16.81,16.87,15.49,17.36,1009,89,muy nuboso,Clouds,6.17,200,75,10000,53.344,-6.2672
2025-08-03 22:22:02,Dublin,IE,16.81,16.87,15.49,17.36,1009,89,muy nuboso,Clouds,6.17,200,75,10000,53.344,-6.2672
2025-08-03 22:22:59,Dublin,IE,16.81,16.87,15.49,17.36,1009,89,muy nuboso,Clouds,6.17,200,75,10000,53.344,-6.2672
2025-08-03 22:23:00,Dublin,IE,16.81,16.87,15.49,17.36,1009,89,muy nuboso,Clouds,6.17,200,75,10000,53.344,-6.2672
2025-08-03 22:23:01,Dublin,IE,16.81,16.87,15.49,17.36,1009,89,muy nuboso,Clouds,6.17,200,75,10000,53.344,-6.2672
2025-08-03 22:24:02,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:25:01,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:26:02,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:27:02,Dublin,IE,16.72,16.8,15.33,17.36,1010,90,lluvia ligera,Rain,5.66,200,75,10000,53.344,-6.2672
2025-08-03 22:28:02,Dublin,IE,16.81,16.87,15.49,17.36,1009,89,muy nuboso,Clouds,6.17,200,75,10000,53.344,-6.2672
2025-08-03 22:29:02,Dublin,IE,16.81,16.87,15.49,17.36,1009,89,muy nuboso,Clouds,6.17,200,75,10000,53.344,-6.2672
2025-08-03 22:30:02,Dublin,IE,16.81,16.87,15.49,17.36,1009,89,muy nuboso,Clouds,6.17,200,75,10000,53.344,-6.2672
2025-08-03 22:31:02,Dublin,IE,16.81,16.87,15.49,17.36,1009,89,muy nuboso,Clouds,6.17,200,75,10000,53.344,-6.2672
2025-08-03 22:32:01,Dublin,IE,16.81,16.87,15.49,17.36,1009,89,muy nuboso,Clouds,6.17,200,75,10000,53.344,-6.2672
2025-08-03 22:33:02,Dublin,IE,18.33,18.52,15.89,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:34:01,Dublin,IE,18.33,18.52,15.89,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:35:02,Dublin,IE,18.33,18.52,15.89,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:36:01,Dublin,IE,18.33,18.52,15.89,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:37:02,Dublin,IE,18.05,18.23,16.04,19.65,1008,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:38:01,Dublin,IE,18.05,18.23,15.89,19.65,1008,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:39:02,Dublin,IE,18.33,18.52,15.89,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:40:01,Dublin,IE,18.33,18.52,15.89,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:41:01,Dublin,IE,18.33,18.52,15.89,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:42:02,Dublin,IE,18.05,18.23,15.89,19.65,1008,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:43:02,Dublin,IE,18.05,18.23,15.89,19.65,1008,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:44:01,Dublin,IE,18.05,18.23,16.04,19.65,1008,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:45:01,Dublin,IE,18.83,19.07,16.44,19.65,1008,88,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:46:02,Dublin,IE,18.05,18.23,15.89,19.65,1008,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:47:01,Dublin,IE,18.05,18.23,15.89,19.65,1008,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:48:01,Dublin,IE,18.83,19.07,16.44,19.65,1008,88,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:49:02,Dublin,IE,18.05,18.23,16.04,19.65,1008,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:50:01,Dublin,IE,18.05,18.23,16.04,19.65,1008,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:51:02,Dublin,IE,18.05,18.23,16.04,19.65,1008,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:52:02,Dublin,IE,18.05,18.23,16.04,19.65,1008,89,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:53:01,Dublin,IE,18.83,19.07,16.44,19.65,1008,88,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:54:02,Dublin,IE,18.83,19.07,16.44,19.65,1008,88,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:55:01,Dublin,IE,18.83,19.07,16.44,19.65,1008,88,muy nuboso,Clouds,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:56:01,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:57:01,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:58:02,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 22:59:01,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 23:00:02,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 23:01:01,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 23:02:01,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 23:03:02,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 23:04:02,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 23:05:02,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 23:06:02,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 23:07:01,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 23:08:02,Dublin,IE,18.83,19.07,17,19.65,1008,88,lluvia ligera,Rain,8.75,210,75,10000,53.344,-6.2672
2025-08-03 23:09:02,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:10:01,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:11:02,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:12:02,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:13:01,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:14:01,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:15:02,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:16:01,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:17:02,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:18:02,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:19:01,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:20:02,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:21:02,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:22:02,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:23:01,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:24:02,Dublin,IE,18.88,19.1,17.55,19.65,1008,87,lluvia moderada,Rain,6.17,190,75,10000,53.344,-6.2672
2025-08-03 23:25:01,Dublin,IE,18.63,18.87,17.15,19.65,1008,89,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:25:59,Dublin,IE,18.63,18.87,17.15,19.65,1008,89,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:25:59,Dublin,IE,18.63,18.87,17.15,19.65,1008,89,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:26:00,Dublin,IE,18.63,18.87,17.15,19.65,1008,89,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:27:02,Dublin,IE,18.63,18.87,17.15,19.65,1008,89,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:28:01,Dublin,IE,18.63,18.87,17.15,19.65,1008,89,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:29:02,Dublin,IE,18.63,18.85,17.15,19.65,1008,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:30:01,Dublin,IE,18.63,18.85,17.15,19.65,1008,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:31:02,Dublin,IE,18.63,18.85,17.15,19.65,1008,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:32:01,Dublin,IE,18.63,18.87,17.15,19.65,1008,89,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:33:02,Dublin,IE,18.63,18.87,17.15,19.65,1008,89,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:34:02,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia moderada,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:35:01,Dublin,IE,18.63,18.85,17.15,19.65,1008,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:36:02,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia moderada,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:37:02,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia moderada,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:38:01,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia moderada,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:39:02,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:40:02,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:41:01,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:42:02,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:43:02,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia moderada,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:44:02,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:45:01,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:46:02,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:47:01,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:48:02,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:49:02,Dublin,IE,18.63,18.85,17.15,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:50:02,Dublin,IE,18.63,18.85,17.15,19.65,1006,88,lluvia moderada,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:51:01,Dublin,IE,18.63,18.85,17.15,19.65,1006,88,lluvia moderada,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:52:02,Dublin,IE,18.63,18.85,17.15,19.65,1006,88,lluvia moderada,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:53:02,Dublin,IE,18.63,18.85,17.15,19.65,1006,88,lluvia moderada,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:54:01,Dublin,IE,18.63,18.85,17.15,19.65,1006,88,lluvia moderada,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:55:02,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia de gran intensidad,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:56:01,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia de gran intensidad,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:57:02,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia de gran intensidad,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:58:02,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia de gran intensidad,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-03 23:59:01,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia de gran intensidad,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:00:02,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia de gran intensidad,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:01:02,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia de gran intensidad,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:02:01,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia de gran intensidad,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:03:02,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia de gran intensidad,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:04:01,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia de gran intensidad,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:05:01,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:06:02,Dublin,IE,18.69,18.91,17.71,19.65,1006,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:07:01,Dublin,IE,18.69,18.91,17.71,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:08:02,Dublin,IE,18.69,18.91,17.71,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:09:02,Dublin,IE,18.69,18.91,17.71,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:10:02,Dublin,IE,18.72,18.95,17.71,19.65,1007,88,lluvia ligera,Rain,6.69,200,75,10000,53.344,-6.2672
2025-08-04 00:11:02,Dublin,IE,18.72,18.95,17.71,19.65,1007,88,lluvia ligera,Rain,6.69,200,75,10000,53.344,-6.2672
2025-08-04 00:12:01,Dublin,IE,19.34,19.58,17.71,20.14,1007,86,lluvia ligera,Rain,6.69,200,75,10000,53.344,-6.2672
2025-08-04 00:13:02,Dublin,IE,19.34,19.58,17.71,20.14,1007,86,lluvia ligera,Rain,6.69,200,75,10000,53.344,-6.2672
2025-08-04 00:14:01,Dublin,IE,19.34,19.58,17.71,20.14,1007,86,lluvia ligera,Rain,6.69,200,75,10000,53.344,-6.2672
2025-08-04 00:15:01,Dublin,IE,18.69,18.91,17.71,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:16:02,Dublin,IE,18.69,18.91,17.71,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:17:01,Dublin,IE,18.69,18.91,17.71,19.65,1007,88,lluvia ligera,Rain,9.77,220,75,10000,53.344,-6.2672
2025-08-04 00:18:02,Dublin,IE,19.26,19.54,17.71,20.14,1007,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:19:00,Dublin,IE,18.72,18.95,17.71,19.65,1007,88,lluvia ligera,Rain,6.69,200,75,10000,53.344,-6.2672
2025-08-04 00:20:02,Dublin,IE,19.26,19.54,17.71,20.14,1007,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:20:59,Dublin,IE,19.26,19.54,17.71,20.14,1007,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:20:59,Dublin,IE,19.26,19.54,17.71,20.14,1007,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:21:02,Dublin,IE,19.26,19.54,17.71,20.14,1007,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:22:02,Dublin,IE,19.26,19.54,17.71,20.14,1007,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:23:01,Dublin,IE,19.26,19.54,17.71,20.14,1007,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:24:02,Dublin,IE,19.38,19.67,18.36,20.14,1006,88,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
2025-08-04 00:25:01,Dublin,IE,19.25,19.45,18.36,19.65,1006,85,lluvia ligera,Rain,12.35,220,75,8000,53.344,-6.2672
